query,intent,product_id
Can I get Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped in other sizes or colors?,check_variations,2363655537
Can you tell me about store clearance deals?,check_clearance_section,
Can I pay with a gift card?,get_payment_options,
How many Adult Electric Scooters do you have?,check_stock,5439347407
Do you accept multiple payment methods?,get_payment_options,
"Do you have Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches) in a different size?",check_variations,1093743201
"Can I track my order for Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",get_delivery_options,602315286
Where can I get some Colored Sheets?,find_product_location,3099936296
"Are there other colors available for Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz?",check_variations,362341632
"Do you provide shipping for Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",get_delivery_options,5702032013
"How long is the warranty on Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black?",get_warranty_info,5439347407
"Are there alternatives to FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",check_variations,1507001378
How many Medium Roast Coffee do you have?,check_stock,306465658
"What is the warranty coverage for X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32?",get_warranty_info,1774083175
"Does Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M) come with a warranty?",get_warranty_info,531529503
"When will AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue) be restocked?",check_restock_status,2834781358
Can you tell me the restock date for Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,check_restock_status,3475370853
"Can I order Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White online and pick it up here?",get_delivery_options,2785607950
"Is there a warranty for Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",get_warranty_info,602315286
"How much does Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging) cost?",check_price_offer,908232424
Are there special discounts like military or student?,get_payment_options,
Where can I get some Upholstered Headboards?,find_product_location,293084792
Do you have FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7 in a different size?,check_variations,5809585615
Is there a clearance section in this store?,check_clearance_section,
"Is there a promotion for FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",check_price_offer,3922793394
Can you tell me the restock date for Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X)?,check_restock_status,896931395
How does your return window work?,get_return_policy,
What is your return policy?,get_return_policy,
"How long is the warranty on Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal?",get_warranty_info,293084792
"Is there a warranty for 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels?",get_warranty_info,891036133
"Do you have sheet set, deep pocket, microfiber available?",check_stock,6126862324
Do you deliver Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights to my home?,get_delivery_options,1341833689
Is Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C) in stock?,check_stock,512809025
Can I get extended warranty on LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X?,get_warranty_info,2150292673
"Do you have FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White in a different size?",check_variations,1507001378
What's your price matching policy?,get_price_match_policy,
Can you tell me the restock date for Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger?,check_restock_status,831123723
Is there a promotion for Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,check_price_offer,3475370853
What is the warranty coverage for Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,get_warranty_info,2200709686
Can I get extended warranty on FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,get_warranty_info,5809585615
Do you have LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X in a different size?,check_variations,2150292673
Where can I get some Plus Size Tops?,find_product_location,5041920521
Are there other colors available for Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X)?,check_variations,896931395
Do you price match other retailers?,get_price_match_policy,
Is JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear in stock?,check_stock,1892659971
When do you expect more Plus Size Tshirts?,check_restock_status,896931395
"Is AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue) coming back in stock soon?",check_restock_status,2834781358
How many Womens Workout Bottoms do you have?,check_stock,1341833689
Is Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger in stock?,check_stock,831123723
Can I return items without receipts?,get_return_policy,
"What is the warranty coverage for NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",get_warranty_info,3795586746
"Is SmartMouth Original Activated Breath Rinse 16 oz, Adult coming back in stock soon?",check_restock_status,5062553620
Can I track my order for Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops?,get_delivery_options,5702523237
"Are there any discounts on womens apparel, zipper front, housecoat?",check_price_offer,831123723
Can I pay with a gift card?,get_payment_options,
Where is the Womens Tank Tops section?,find_product_location,5219131585
"Does SmartMouth Original Activated Breath Rinse 16 oz, Adult come with a warranty?",get_warranty_info,5062553620
Is there a warranty for Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights?,get_warranty_info,1341833689
Can I order Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights online and pick it up here?,get_delivery_options,1341833689
"What is the warranty coverage for Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging)?",get_warranty_info,908232424
When do you expect more Womens Workwear Sweaters?,check_restock_status,5184785010
Can you tell me the restock date for Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,check_restock_status,3099936296
Is there a clearance section in this store?,check_clearance_section,
When do you expect more Womens Rings?,check_restock_status,3922793394
How many Lingerie Sets do you have?,check_stock,1507001378
"Is the 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels on sale right now?",check_price_offer,891036133
"Are there denim, plus size, womens apparel left on the shelf?",check_stock,1359948905
"Do you have casual wear, blouse, v-neck available?",check_stock,5291664103
Is there a clearance section in this store?,check_clearance_section,
Can I still buy Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts today?,check_stock,640096014
Where is the clearance area?,check_clearance_section,
Do you deliver Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped to my home?,get_delivery_options,3099936296
Is SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black coming back in stock soon?,check_restock_status,2138573500
How does your return window work?,get_return_policy,
Are there alternatives to Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops?,check_variations,5702523237
"Can I get extended warranty on Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory?",get_warranty_info,6126862324
Can you tell me the restock date for Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants?,check_restock_status,1897403279
Is there a promotion for Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,check_price_offer,640096014
Can I pay with a gift card?,get_payment_options,
Can you tell me about store clearance deals?,check_clearance_section,
"Is the FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box on sale right now?",check_price_offer,3922793394
Can I pay with a gift card?,get_payment_options,
"Where can I find Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large)?",find_product_location,5155961106
"Is the Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M on sale right now?",check_price_offer,5155882858
Is there a clearance section in this store?,check_clearance_section,
"Does Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black come with a warranty?",get_warranty_info,5439347407
Do you carry different models of LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,check_variations,944207748
"Is there a promotion for UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck?",check_price_offer,5295270812
"What is the warranty coverage for AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",get_warranty_info,2834781358
How many Womens One-piece Swimsuits do you have?,check_stock,2749504314
Where is the Medium Roast Coffee section?,find_product_location,306465658
Can I pay with a gift card?,get_payment_options,
Which aisle is Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3 in?,find_product_location,411359040
Are there special discounts like military or student?,get_payment_options,
"Can I get Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X in other sizes or colors?",check_variations,5702032013
Can I track my order for Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights?,get_delivery_options,1341833689
Do you accept multiple payment methods?,get_payment_options,
"Do you have Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White in a different size?",check_variations,2785607950
Can I return items without receipts?,get_return_policy,
"Can I track my order for Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL?",get_delivery_options,5291664103
"Are there any discounts on grande cosmetics, eye care, eyelash serum?",check_price_offer,908232424
"Can I track my order for Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large)?",get_delivery_options,5155961106
How does your return window work?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
"Do you have wide shoes, mens shoes, mens footwear available?",check_stock,17245067
Where is the Womens Shoes section?,find_product_location,283514640
"Are there alternatives to X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32?",check_variations,1774083175
Is there a shipment incoming for Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C)?,check_restock_status,512809025
"Can I order Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket online and pick it up here?",get_delivery_options,430528189
"Does Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches) come with a warranty?",get_warranty_info,1093743201
"Do you deliver FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White to my home?",get_delivery_options,1507001378
Is price matching allowed?,get_price_match_policy,
Is FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7 in stock?,check_stock,5809585615
